timestamp_ns,source,x_m,y_m,yaw_rad,speed_m_s,wheel_nis,wheel_accepted
1544686363332954550,imu,1964.618177,-102.002620,0.15831782,19.873619,,
1544686363342938368,wheel,1964.815060,-101.971183,0.15827165,19.875327,0.036836,True
1544686363342977729,imu,1964.815833,-101.971059,0.15827147,19.875329,,
1544686363352928393,wheel,1965.012346,-101.939680,0.15830510,19.874913,0.061339,True
1544686363352980192,imu,1965.013363,-101.939518,0.15830527,19.874903,,
1544686363362938918,wheel,1965.210114,-101.908077,0.15849759,19.871131,0.072300,True
1544686363362979271,imu,1965.210906,-101.907950,0.15849837,19.871109,,
1544686363372925369,imu,1965.406049,-101.876744,0.15864492,19.867629,,
1544686363372939277,wheel,1965.408336,-101.876361,0.15864489,19.870024,0.166649,True
1544686363382926649,wheel,1965.605623,-101.844788,0.15862379,19.867264,0.074935,True
1544686363382959971,imu,1965.606276,-101.844683,0.15862372,19.867250,,
1544686363392921650,wheel,1965.803387,-101.813141,0.15857974,19.863176,0.120686,True
1544686363392984082,imu,1965.804612,-101.812945,0.15857946,19.863138,,
1544686363402918141,imu,1965.999408,-101.781777,0.15874488,19.853439,,
1544686363402933673,wheel,1966.000699,-101.781561,0.15874520,19.854613,0.040044,True
1544686363412919459,wheel,1966.197497,-101.750026,0.15895176,19.853957,0.044337,True
1544686363412988287,imu,1966.198846,-101.749810,0.15895318,19.853944,,
1544686363422919401,wheel,1966.395237,-101.718301,0.15907072,19.852021,0.122448,True
1544686363422951059,imu,1966.395858,-101.718201,0.15907109,19.852008,,
1544686363432923440,wheel,1966.592531,-101.686651,0.15895749,19.845001,0.063245,True
1544686363432937459,imu,1966.592806,-101.686607,0.15895733,19.844989,,
1544686363442927656,wheel,1966.788853,-101.655186,0.15885617,19.844563,0.003532,True
1544686363442959730,imu,1966.789481,-101.655086,0.15885584,19.844560,,
1544686363452924499,wheel,1966.986117,-101.623552,0.15905173,19.844072,0.079679,True
1544686363452945267,imu,1966.986524,-101.623487,0.15905214,19.844067,,
1544686363462925659,wheel,1967.183405,-101.591865,0.15934393,19.837026,0.077895,True
1544686363462972949,imu,1967.184331,-101.591716,0.15934531,19.836985,,
1544686363472920048,imu,1967.379129,-101.560407,0.15938009,19.832376,,
1544686363472927845,wheel,1967.380668,-101.560149,0.15937995,19.834033,0.078958,True
1544686363482930115,wheel,1967.578121,-101.528416,0.15919817,19.840701,0.099403,True
1544686363482937055,imu,1967.578257,-101.528394,0.15919805,19.840705,,
1544686363492931326,wheel,1967.774903,-101.496815,0.15919086,19.840772,0.030700,True
1544686363492969122,imu,1967.775643,-101.496696,0.15919084,19.840768,,
1544686363502926391,wheel,1967.971714,-101.465184,0.15943529,19.834146,0.045430,True
1544686363502950903,imu,1967.972194,-101.465107,0.15943589,19.834127,,
1544686363512930731,wheel,1968.168701,-101.433477,0.15966685,19.838147,0.046650,True
1544686363512932257,imu,1968.168730,-101.433472,0.15966689,19.838147,,
1544686363522924226,imu,1968.364423,-101.401951,0.15973848,19.836745,,
1544686363522946395,wheel,1968.365469,-101.401778,0.15973829,19.837451,0.015374,True
1544686363532918247,wheel,1968.562753,-101.369987,0.15965230,19.829297,0.170370,True
1544686363532926816,imu,1968.562920,-101.369960,0.15965223,19.829288,,
1544686363542915599,imu,1968.758466,-101.338480,0.15957922,19.827916,,
1544686363542926003,wheel,1968.759757,-101.338264,0.15957937,19.829220,0.048510,True
1544686363552923160,wheel,1968.956722,-101.306539,0.15972171,19.837083,0.060987,True
1544686363552942862,imu,1968.957107,-101.306477,0.15972199,19.837096,,
1544686363562927051,wheel,1969.153685,-101.274786,0.15988124,19.844229,0.042251,True
1544686363562939652,imu,1969.153932,-101.274746,0.15988144,19.844236,,
1544686363572928929,wheel,1969.351162,-101.242927,0.15990746,19.842256,0.098460,True
1544686363573006711,imu,1969.352685,-101.242681,0.15990766,19.842227,,
1544686363582931193,wheel,1969.548393,-101.211115,0.15982429,19.842461,0.069552,True
1544686363582958878,imu,1969.548935,-101.211028,0.15982405,19.842458,,
1544686363592913961,wheel,1969.745605,-101.179308,0.15986560,19.847285,0.110555,True
1544686363592932510,imu,1969.745969,-101.179250,0.15986568,19.847290,,
1544686363602923566,wheel,1969.942801,-101.147484,0.16007254,19.853780,0.044726,True
1544686363602932549,imu,1969.942977,-101.147455,0.16007272,19.853785,,
1544686363612923146,imu,1970.138802,-101.115825,0.16020414,19.856020,,
1544686363612923810,wheel,1970.139538,-101.115701,0.16020414,19.856883,0.021499,True
1544686363622929040,wheel,1970.336752,-101.083830,0.16016464,19.858593,0.048119,True
1544686363622954852,imu,1970.337258,-101.083748,0.16016454,19.858594,,
1544686363632923058,wheel,1970.533027,-101.052127,0.16008626,19.859798,0.004841,True
1544686363632926529,imu,1970.533095,-101.052116,0.16008623,19.859799,,
1544686363642919992,imu,1970.729023,-101.020469,0.16019889,19.859575,,
1544686363642925999,wheel,1970.729776,-101.020343,0.16019904,19.860337,0.016607,True
1544686363652921446,wheel,1970.926495,-100.988527,0.16043630,19.866112,0.021698,True
1544686363652934205,imu,1970.926745,-100.988487,0.16043661,19.866118,,
1544686363662923835,wheel,1971.123434,-100.956642,0.16054074,19.873812,0.023123,True
1544686363662956426,imu,1971.124073,-100.956538,0.16054108,19.873834,,
1544686363672921030,wheel,1971.321335,-100.924592,0.16044946,19.877721,0.127743,True
1544686363672960916,imu,1971.322118,-100.924465,0.16044909,19.877728,,
1544686363682940650,wheel,1971.518538,-100.892680,0.16037288,19.879978,0.014076,True
1544686363682960608,imu,1971.518930,-100.892616,0.16037273,19.879982,,
1544686363692924702,wheel,1971.715958,-100.860727,0.16044423,19.886746,0.087652,True
1544686363692962659,imu,1971.716703,-100.860607,0.16044450,19.886765,,
1544686363702918821,imu,1971.912162,-100.828958,0.16061063,19.888447,,
1544686363702924038,wheel,1971.913391,-100.828751,0.16061072,19.889789,0.052136,True
1544686363712908384,imu,1972.109392,-100.796980,0.16078619,19.884334,,
1544686363712916910,wheel,1972.110384,-100.796814,0.16078622,19.885318,0.027935,True
1544686363722907644,wheel,1972.307348,-100.764859,0.16082762,19.886015,0.030392,True
1544686363722958330,imu,1972.308343,-100.764698,0.16082783,19.886013,,
1544686363732923651,wheel,1972.504522,-100.732873,0.16078086,19.891781,0.011962,True
1544686363732931426,imu,1972.504674,-100.732848,0.16078082,19.891785,,
1544686363742919213,wheel,1972.701500,-100.700922,0.16078366,19.889846,0.021688,True
1544686363742989538,imu,1972.702880,-100.700698,0.16078368,19.889827,,
1544686363752912523,imu,1972.897683,-100.669105,0.16077647,19.886104,,
1544686363752920141,wheel,1972.898951,-100.668892,0.16077650,19.887440,0.051371,True
1544686363762921515,wheel,1973.095677,-100.636981,0.16081441,19.888505,0.006159,True
1544686363762984826,imu,1973.096920,-100.636780,0.16081465,19.888509,,
1544686363772904460,imu,1973.291687,-100.605180,0.16086318,19.894079,,
1544686363772921910,wheel,1973.292846,-100.604987,0.16086338,19.895058,0.027364,True
1544686363782907396,imu,1973.488955,-100.573154,0.16098064,19.897821,,
1544686363782917475,wheel,1973.490027,-100.572974,0.16098073,19.898868,0.031392,True
1544686363792899901,wheel,1973.686264,-100.541098,0.16106990,19.902131,0.000954,True
1544686363792989532,imu,1973.688025,-100.540812,0.16107070,19.902159,,
1544686363802921154,wheel,1973.883465,-100.509045,0.16116787,19.900492,0.005018,True
1544686363802958181,imu,1973.884192,-100.508927,0.16116823,19.900484,,
1544686363812944987,wheel,1974.080195,-100.477069,0.16110185,19.898720,0.001017,True
1544686363812951312,imu,1974.080319,-100.477048,0.16110181,19.898719,,
1544686363822919661,wheel,1974.277380,-100.445031,0.16094967,19.901424,0.065665,True
1544686363822921348,imu,1974.277413,-100.445026,0.16094964,19.901424,,
1544686363832913161,imu,1974.473686,-100.413170,0.16085012,19.899342,,
1544686363832918154,wheel,1974.473882,-100.413138,0.16085014,19.899458,0.000398,True
1544686363842904464,imu,1974.670023,-100.381308,0.16090361,19.896315,,
1544686363842913773,wheel,1974.670859,-100.381168,0.16090377,19.897092,0.017546,True
1544686363852894832,imu,1974.866871,-100.349337,0.16107410,19.894147,,
1544686363852913518,wheel,1974.868066,-100.349137,0.16107428,19.895125,0.028190,True
1544686363862918418,imu,1975.064508,-100.317210,0.16116942,19.889230,,
1544686363862919188,wheel,1975.065283,-100.317079,0.16116942,19.890137,0.023757,True
1544686363872916764,wheel,1975.262523,-100.285009,0.16112581,19.880371,0.042560,True
1544686363872950608,imu,1975.263188,-100.284901,0.16112567,19.880334,,
1544686363882917826,wheel,1975.459721,-100.252969,0.16095203,19.879879,0.037357,True
1544686363882945479,imu,1975.460264,-100.252881,0.16095155,19.879875,,
1544686363892923489,wheel,1975.656687,-100.221005,0.16076896,19.879702,0.016149,True
1544686363892927178,imu,1975.656759,-100.220993,0.16076889,19.879702,,
1544686363902910016,imu,1975.852630,-100.189233,0.16072944,19.874272,,
1544686363902917120,wheel,1975.853678,-100.189057,0.16072959,19.875353,0.033905,True
1544686363912893245,imu,1976.049367,-100.157309,0.16093650,19.869174,,
1544686363912914058,wheel,1976.050904,-100.157052,0.16093696,19.870499,0.052317,True
1544686363922902366,imu,1976.246755,-100.125235,0.16115749,19.859699,,
1544686363922914951,wheel,1976.247676,-100.125081,0.16115750,19.860490,0.018706,True
1544686363932901643,imu,1976.443387,-100.093264,0.16116348,19.848425,,
1544686363932910525,wheel,1976.444451,-100.093086,0.16116331,19.849480,0.032510,True
1544686363942899147,imu,1976.640112,-100.061295,0.16097549,19.840999,,
1544686363942914799,wheel,1976.641210,-100.061112,0.16097526,19.841949,0.025783,True
1544686363952903830,imu,1976.836863,-100.029356,0.16083272,19.844084,,
1544686363952915044,wheel,1976.837923,-100.029178,0.16083273,19.845084,0.029023,True
1544686363962907911,imu,1977.033652,-99.997423,0.16084231,19.840955,,
1544686363962919331,wheel,1977.035137,-99.997174,0.16084228,19.842448,0.065346,True
1544686363972918860,wheel,1977.231684,-99.965283,0.16081723,19.831769,0.023094,True
1544686363972945526,imu,1977.232206,-99.965198,0.16081716,19.831738,,
1544686363982903322,imu,1977.427120,-99.933580,0.16080843,19.827974,,
1544686363982915400,wheel,1977.428662,-99.933321,0.16080859,19.829531,0.070056,True
1544686363992898822,imu,1977.624061,-99.901613,0.16093595,19.827175,,
1544686363992906472,wheel,1977.624927,-99.901467,0.16093607,19.828030,0.021111,True
1544686364002900687,imu,1977.820519,-99.869699,0.16109462,19.825959,,
1544686364002923003,wheel,1977.821657,-99.869510,0.16109463,19.826788,0.020158,True
1544686364012911738,imu,1978.017120,-99.837746,0.16109902,19.823309,,
1544686364012934013,wheel,1978.017921,-99.837613,0.16109868,19.823744,0.005503,True
1544686364022896969,imu,1978.212865,-99.805949,0.16094533,19.822789,,
1544686364022916408,wheel,1978.214175,-99.805730,0.16094505,19.823897,0.035498,True
1544686364032901066,imu,1978.409546,-99.774026,0.16080313,19.822361,,
1544686364032916795,wheel,1978.411374,-99.773719,0.16080314,19.824175,0.094900,True
1544686364042893624,imu,1978.606598,-99.742052,0.16080828,19.822775,,
1544686364042920514,wheel,1978.608105,-99.741801,0.16080881,19.823943,0.039589,True
1544686364052913734,wheel,1978.804367,-99.709941,0.16100469,19.822981,0.021564,True
1544686364052932099,imu,1978.804726,-99.709883,0.16100505,19.822978,,
1544686364062911951,imu,1978.999969,-99.678153,0.16120908,19.817739,,
1544686364062919111,wheel,1979.001576,-99.677882,0.16120910,19.819491,0.088469,True
1544686364072895211,imu,1979.196725,-99.646143,0.16124606,19.817896,,
1544686364072932069,wheel,1979.198529,-99.645842,0.16124546,19.819207,0.048204,True
1544686364082893168,imu,1979.393414,-99.614159,0.16108315,19.823598,,
1544686364082925717,wheel,1979.394987,-99.613897,0.16108265,19.824726,0.036007,True
1544686364092897189,imu,1979.590125,-99.582204,0.16093129,19.827445,,
1544686364092912057,wheel,1979.591692,-99.581941,0.16093134,19.828967,0.066881,True
1544686364102890303,imu,1979.786986,-99.550235,0.16096184,19.827513,,
1544686364102928017,wheel,1979.788889,-99.549918,0.16096247,19.828883,0.055742,True
1544686364112888137,imu,1979.983804,-99.518254,0.16112943,19.823284,,
1544686364112908763,wheel,1979.985164,-99.518026,0.16112955,19.824431,0.037619,True
1544686364122895284,imu,1980.180583,-99.486257,0.16118664,19.825891,,
1544686364122918507,wheel,1980.181402,-99.486122,0.16118667,19.826343,0.005477,True
1544686364132925326,wheel,1980.378551,-99.454057,0.16119714,19.834729,0.068117,True
1544686364132941593,imu,1980.378869,-99.454005,0.16119716,19.834741,,
1544686364142939286,imu,1980.574592,-99.422168,0.16130399,19.833435,,
1544686364142973152,wheel,1980.575041,-99.422096,0.16130431,19.833169,0.001880,True
1544686364152903530,imu,1980.769418,-99.390458,0.16140046,19.830123,,
1544686364152928433,wheel,1980.771531,-99.390104,0.16140003,19.832080,0.108472,True
1544686364162916274,imu,1980.967067,-99.358284,0.16122717,19.837818,,
1544686364162946608,wheel,1980.968681,-99.358015,0.16122667,19.839058,0.042748,True
1544686364172930018,imu,1981.164210,-99.326231,0.16106037,19.845875,,
1544686364172952578,wheel,1981.165832,-99.325960,0.16106039,19.847283,0.057191,True
1544686364182930949,imu,1981.361306,-99.294201,0.16106787,19.846118,,
1544686364182935933,wheel,1981.363025,-99.293911,0.16106796,19.848055,0.107967,True
1544686364192915928,wheel,1981.559974,-99.261883,0.16125479,19.849954,0.084169,True
1544686364192930903,imu,1981.560267,-99.261835,0.16125507,19.849954,,
1544686364202915271,wheel,1981.756660,-99.229865,0.16143851,19.855528,0.023415,True
1544686364202922460,imu,1981.756801,-99.229842,0.16143865,19.855531,,
1544686364212947064,wheel,1981.953127,-99.197875,0.16139290,19.857479,0.000816,True
1544686364212957733,imu,1981.953336,-99.197841,0.16139285,19.857481,,
1544686364222914107,imu,1982.148485,-99.166084,0.16124443,19.859024,,
1544686364222920962,wheel,1982.150300,-99.165778,0.16124433,19.861035,0.116039,True
1544686364232916413,wheel,1982.347005,-99.133791,0.16110342,19.864062,0.022941,True
1544686364232919696,imu,1982.347069,-99.133781,0.16110338,19.864063,,
1544686364242900532,imu,1982.542772,-99.101979,0.16108801,19.866089,,
1544686364242924817,wheel,1982.543948,-99.101783,0.16108822,19.866930,0.020104,True
1544686364252925982,wheel,1982.740421,-99.069846,0.16117275,19.869349,0.004874,True
1544686364252930409,imu,1982.740507,-99.069832,0.16117279,19.869350,,
1544686364262897372,imu,1982.935982,-99.038044,0.16123682,19.870503,,
1544686364262952601,wheel,1982.937834,-99.037738,0.16123678,19.871429,0.024280,True
1544686364272894172,imu,1983.132831,-99.006023,0.16123050,19.872686,,
1544686364272963657,wheel,1983.134777,-99.005702,0.16123021,19.873398,0.013959,True
1544686364282903900,wheel,1983.331956,-98.973622,0.16118998,19.878236,0.195784,True
1544686364282934057,imu,1983.332548,-98.973526,0.16118985,19.878243,,
1544686364292928199,wheel,1983.529139,-98.941564,0.16111722,19.879763,0.010071,True
1544686364292931763,imu,1983.529209,-98.941553,0.16111720,19.879763,,
1544686364302923746,imu,1983.725273,-98.909687,0.16112174,19.879491,,
1544686364302935022,wheel,1983.725859,-98.909589,0.16112170,19.879926,0.005463,True
1544686364312924675,imu,1983.921874,-98.877735,0.16108465,19.878511,,
1544686364312931188,wheel,1983.923054,-98.877536,0.16108462,19.879764,0.045452,True
1544686364322935984,wheel,1984.119566,-98.845607,0.16103922,19.874680,0.001985,True
1544686364322959052,imu,1984.120018,-98.845534,0.16103911,19.874667,,
1544686364332886139,imu,1984.314735,-98.813890,0.16116104,19.869353,,
1544686364332929456,wheel,1984.316779,-98.813550,0.16116168,19.870787,0.058610,True
1544686364342888115,imu,1984.512106,-98.781781,0.16130709,19.872188,,
1544686364342927106,wheel,1984.513252,-98.781592,0.16130705,19.872632,0.005973,True
1544686364352932852,imu,1984.709495,-98.749660,0.16129578,19.869407,,
1544686364352937073,wheel,1984.710917,-98.749420,0.16129569,19.871004,0.073652,True
1544686364362885210,imu,1984.905997,-98.717701,0.16107775,19.863497,,
1544686364362929277,wheel,1984.908372,-98.717304,0.16107712,19.865295,0.093873,True
1544686364372922247,imu,1985.104308,-98.685482,0.16093333,19.863338,,
1544686364372922347,wheel,1985.105572,-98.685268,0.16093333,19.864846,0.065364,True
1544686364382919425,wheel,1985.302554,-98.653278,0.16098909,19.860650,0.039945,True
1544686364382923528,imu,1985.302635,-98.653265,0.16098912,19.860648,,
1544686364392905491,imu,1985.498260,-98.621477,0.16118930,19.849201,,
1544686364392932599,wheel,1985.499329,-98.621299,0.16118951,19.849829,0.011902,True
1544686364402911184,wheel,1985.696069,-98.589293,0.16126715,19.845794,0.065545,True
1544686364402924092,imu,1985.696322,-98.589252,0.16126725,19.845787,,
1544686364412901780,imu,1985.891764,-98.557469,0.16114701,19.844540,,
1544686364412922854,wheel,1985.893024,-98.557259,0.16114671,19.845531,0.029500,True
1544686364422899061,imu,1986.088393,-98.525515,0.16100313,19.835140,,
1544686364422922265,wheel,1986.089792,-98.525281,0.16100307,19.836242,0.036689,True
1544686364432893122,imu,1986.284961,-98.493586,0.16097742,19.824530,,
1544686364432922335,wheel,1986.286803,-98.493279,0.16097758,19.826040,0.066295,True
1544686364442905958,imu,1986.482165,-98.461549,0.16103333,19.823332,,
1544686364442950675,wheel,1986.483303,-98.461363,0.16103354,19.823622,0.002840,True
1544686364452939226,imu,1986.678722,-98.429614,0.16108178,19.818075,,
1544686364452946605,wheel,1986.680281,-98.429351,0.16108174,19.819760,0.082220,True
1544686364462907450,imu,1986.875107,-98.397699,0.16103405,19.811497,,
1544686364462940793,wheel,1986.877507,-98.397297,0.16103397,19.813584,0.125526,True
1544686364472956173,imu,1987.073377,-98.365482,0.16101103,19.812781,,
1544686364472966129,wheel,1987.074697,-98.365260,0.16101110,19.814123,0.052104,True
1544686364482903422,imu,1987.269026,-98.333691,0.16107888,19.809563,,
1544686364482962616,wheel,1987.270967,-98.333370,0.16107902,19.810460,0.025267,True
1544686364492881551,imu,1987.464889,-98.301858,0.16110144,19.803655,,
1544686364492964886,wheel,1987.467715,-98.301391,0.16110024,19.805062,0.058933,True
1544686364502915894,imu,1987.662232,-98.269794,0.16095688,19.802195,,
1544686364502927179,wheel,1987.664213,-98.269460,0.16095670,19.804298,0.127434,True
1544686364512950404,imu,1987.860146,-98.237665,0.16079451,19.802923,,
1544686364512957278,wheel,1987.861177,-98.237491,0.16079457,19.803992,0.032996,True
1544686364522881031,imu,1988.055152,-98.206022,0.16086984,19.800316,,
1544686364522920871,wheel,1988.057450,-98.205638,0.16087092,19.802114,0.094772,True
1544686364532886308,imu,1988.252213,-98.174007,0.16114022,19.797831,,
1544686364532960532,wheel,1988.253723,-98.173761,0.16114134,19.797915,0.000147,True
1544686364542886802,imu,1988.447703,-98.142214,0.16129072,19.799580,,
1544686364542927477,wheel,1988.450427,-98.141758,0.16128974,19.801898,0.153040,True
1544686364552923020,imu,1988.645807,-98.109993,0.16104984,19.804783,,
1544686364552925508,wheel,1988.647594,-98.109691,0.16104976,19.806860,0.124160,True
1544686364562913951,imu,1988.842879,-98.077998,0.16072514,19.806924,,
1544686364562955687,wheel,1988.843849,-98.077840,0.16072503,19.807116,0.000978,True
1544686364572911857,wheel,1989.041041,-98.045855,0.16070003,19.811962,0.261247,True
1544686364572914733,imu,1989.041097,-98.045846,0.16070002,19.811963,,
1544686364582916447,imu,1989.236707,-98.014116,0.16091450,19.814536,,
1544686364582921257,wheel,1989.237284,-98.014019,0.16091458,19.815114,0.009588,True
1544686364592867441,imu,1989.431834,-97.982425,0.16107318,19.817934,,
1544686364592962330,wheel,1989.433993,-97.982072,0.16107319,19.818313,0.003750,True
1544686364602912476,wheel,1989.630232,-97.950176,0.16107451,19.822141,0.103565,True
1544686364602917563,imu,1989.630332,-97.950160,0.16107451,19.822142,,
1544686364612917763,imu,1989.825992,-97.918372,0.16103856,19.822155,,
1544686364612923704,wheel,1989.826715,-97.918250,0.16103856,19.822882,0.015140,True
1544686364622912446,imu,1990.022169,-97.886501,0.16102845,19.824960,,
1544686364622952948,wheel,1990.023658,-97.886254,0.16102826,19.825805,0.019945,True
1544686364632914653,imu,1990.218618,-97.854590,0.16098279,19.828821,,
1544686364632926704,wheel,1990.220363,-97.854297,0.16098263,19.830630,0.093592,True
1544686364642912408,imu,1990.415848,-97.822566,0.16084972,19.834880,,
1544686364642971613,wheel,1990.417069,-97.822367,0.16084921,19.834969,0.000155,True
1544686364652915524,imu,1990.611773,-97.790785,0.16076233,19.837461,,
1544686364652951145,wheel,1990.614252,-97.790370,0.16076282,19.839588,0.130351,True
1544686364662887402,imu,1990.808837,-97.758802,0.16089829,19.839090,,
1544686364662950816,wheel,1990.811448,-97.758369,0.16090019,19.840750,0.077056,True
1544686364672909041,wheel,1991.007679,-97.726482,0.16119845,19.845895,0.058279,True
1544686364672916097,imu,1991.007817,-97.726459,0.16119867,19.845898,,
1544686364682917306,imu,1991.203773,-97.694589,0.16126210,19.855459,,
1544686364682930835,wheel,1991.204814,-97.694414,0.16126180,19.856393,0.024773,True
1544686364692914271,imu,1991.400501,-97.662603,0.16104108,19.860463,,
1544686364692918285,wheel,1991.401041,-97.662512,0.16104098,19.861013,0.008734,True
1544686364702880718,imu,1991.596339,-97.630812,0.16079008,19.859131,,
1544686364702958827,wheel,1991.598246,-97.630500,0.16078971,19.859606,0.005783,True
1544686364712914317,imu,1991.793425,-97.598849,0.16074266,19.862996,,
1544686364712926505,wheel,1991.794487,-97.598670,0.16074292,19.863989,0.027861,True
1544686364722859725,imu,1991.989286,-97.567064,0.16095258,19.870633,,
1544686364722923900,wheel,1991.990946,-97.566792,0.16095389,19.871132,0.006613,True
1544686364732902433,imu,1992.186680,-97.534993,0.16115749,19.874183,,
1544686364732931725,wheel,1992.187886,-97.534792,0.16115748,19.874947,0.016379,True
1544686364742910735,imu,1992.383663,-97.502966,0.16115216,19.878038,,
1544686364742957230,wheel,1992.384591,-97.502815,0.16115130,19.878064,0.000009,True
1544686364752910347,imu,1992.579887,-97.471086,0.16096724,19.879778,,
1544686364752947106,wheel,1992.581771,-97.470772,0.16096661,19.881180,0.055537,True
1544686364762913125,imu,1992.777366,-97.439030,0.16079682,19.884736,,
1544686364762919083,wheel,1992.778949,-97.438763,0.16079675,19.886490,0.088325,True
1544686364772885075,imu,1992.974601,-97.407041,0.16068007,19.890122,,
1544686364772941132,wheel,1992.975899,-97.406829,0.16068033,19.890339,0.001607,True
1544686364782881789,imu,1993.171058,-97.375193,0.16072590,19.886936,,
1544686364782941947,wheel,1993.172414,-97.374972,0.16072630,19.887123,0.001261,True
1544686364792894768,imu,1993.367776,-97.343293,0.16079233,19.883421,,
1544686364792944814,wheel,1993.369162,-97.343065,0.16079265,19.883929,0.006675,True
1544686364802908513,imu,1993.564749,-97.311336,0.16085601,19.889261,,
1544686364802922465,wheel,1993.565628,-97.311189,0.16085600,19.889994,0.015055,True
1544686364812860347,imu,1993.760774,-97.279526,0.16084917,19.896716,,
1544686364812924725,wheel,1993.762558,-97.279233,0.16084856,19.897283,0.011101,True
1544686364822862232,imu,1993.957695,-97.247581,0.16075389,19.888912,,
1544686364822929924,wheel,1993.959329,-97.247314,0.16075297,19.889212,0.003817,True
1544686364832903920,imu,1994.155102,-97.215583,0.16061814,19.879733,,
1544686364832927424,wheel,1994.156108,-97.215416,0.16061788,19.880376,0.012193,True
1544686364842877339,imu,1994.351355,-97.183794,0.16050612,19.876974,,
1544686364842920178,wheel,1994.352860,-97.183546,0.16050574,19.877755,0.018141,True
1544686364852877948,imu,1994.548240,-97.151923,0.16041812,19.874651,,
1544686364852914709,wheel,1994.550083,-97.151616,0.16041815,19.875975,0.051708,True
1544686364862878351,imu,1994.745556,-97.119986,0.16042755,19.871756,,
1544686364862928124,wheel,1994.747313,-97.119696,0.16042818,19.872652,0.025040,True
1544686364872873190,imu,1994.942373,-97.088119,0.16055245,19.865459,,
1544686364872914062,wheel,1994.943616,-97.087915,0.16055273,19.865947,0.008027,True
1544686364882930257,wheel,1995.140868,-97.055957,0.16062098,19.857211,0.031743,True
1544686364882953717,imu,1995.141328,-97.055883,0.16062114,19.857188,,
1544686364892907463,imu,1995.336397,-97.024295,0.16045435,19.848511,,
1544686364892957577,wheel,1995.337181,-97.024170,0.16045286,19.848240,0.001607,True
1544686364902878743,imu,1995.531541,-96.992743,0.16015786,19.841430,,
1544686364902921250,wheel,1995.533723,-96.992380,0.16015732,19.842996,0.074806,True
1544686364912904332,imu,1995.729230,-96.960810,0.16003134,19.832171,,
1544686364912928732,wheel,1995.730290,-96.960635,0.16003142,19.832841,0.013920,True
1544686364922869003,imu,1995.924864,-96.929225,0.16006588,19.822560,,
1544686364922932569,wheel,1995.926621,-96.928937,0.16006645,19.823138,0.010826,True
1544686364932878167,imu,1996.121226,-96.897510,0.16015523,19.817710,,
1544686364932968991,wheel,1996.123398,-96.897156,0.16015527,19.818113,0.006415,True
1544686364942879908,imu,1996.317263,-96.865839,0.16015922,19.810618,,
1544686364942917373,wheel,1996.319713,-96.865430,0.16015869,19.812626,0.121163,True
1544686364952849898,imu,1996.513929,-96.834070,0.16002056,19.801048,,
1544686364952932099,wheel,1996.516751,-96.833605,0.16001894,19.802389,0.060669,True
1544686364962902862,imu,1996.711610,-96.802175,0.15982171,19.788942,,
1544686364962951000,wheel,1996.713335,-96.801891,0.15982110,19.789829,0.025267,True
1544686364972900482,imu,1996.907675,-96.770577,0.15969407,19.779410,,
1544686364972945542,wheel,1996.908969,-96.770365,0.15969370,19.779886,0.007042,True
1544686364982852800,imu,1997.102421,-96.739215,0.15961240,19.775694,,
1544686364982911100,wheel,1997.105045,-96.738780,0.15961182,19.777457,0.090795,True
1544686364992872682,imu,1997.299546,-96.707479,0.15951335,19.775242,,
1544686364992911866,wheel,1997.301114,-96.707220,0.15951311,19.776166,0.026481,True
1544686365002909182,imu,1997.496269,-96.675830,0.15945239,19.767071,,
1544686365002945187,wheel,1997.497222,-96.675675,0.15945239,19.767330,0.002589,True
1544686365012853572,imu,1997.690545,-96.644585,0.15945177,19.756087,,
1544686365012915348,wheel,1997.693104,-96.644163,0.15945151,19.757689,0.075288,True
1544686365022900067,imu,1997.887865,-96.612846,0.15940802,19.755250,,
1544686365022915925,wheel,1997.888942,-96.612667,0.15940782,19.756165,0.024218,True
1544686365032902575,imu,1998.083735,-96.581362,0.15928069,19.755177,,
1544686365032914546,wheel,1998.085244,-96.581109,0.15928038,19.756691,0.066868,True
1544686365042900237,imu,1998.279997,-96.549850,0.15901813,19.748933,,
1544686365042931413,wheel,1998.281587,-96.549587,0.15901725,19.750092,0.039599,True
1544686365052899299,imu,1998.475952,-96.518444,0.15873616,19.745668,,
1544686365052919059,wheel,1998.477921,-96.518115,0.15873617,19.747561,0.102987,True
1544686365062845947,imu,1998.671492,-96.487128,0.15873930,19.748368,,
1544686365062918230,wheel,1998.673530,-96.486796,0.15874070,19.749092,0.016246,True
1544686365072903354,imu,1998.868226,-96.455608,0.15893440,19.745357,,
1544686365072910810,wheel,1998.869627,-96.455373,0.15893438,19.746854,0.064733,True
1544686365082844456,imu,1999.063297,-96.424334,0.15889554,19.743404,,
1544686365082910671,wheel,1999.065016,-96.424055,0.15889349,19.743945,0.007562,True
1544686365092838976,imu,1999.258597,-96.393065,0.15858486,19.748185,,
1544686365092935349,wheel,1999.261313,-96.392624,0.15858212,19.749195,0.028792,True
1544686365102851595,imu,1999.454703,-96.361724,0.15829930,19.750308,,
1544686365102900845,wheel,1999.456695,-96.361397,0.15829925,19.751510,0.043688,True
1544686365112866407,imu,1999.651039,-96.330373,0.15828900,19.745434,,
1544686365112910590,wheel,1999.653055,-96.330041,0.15828928,19.746806,0.054763,True
